,Car Name,Trim Msrp,Engine Fuel Type,Engine Size,Engine Horsepower Hp,Engine Torque Ft Lbs,Engine Drive Type,Engine Transmission,Body Type,Body Doors,Body Seats,Mileage Fuel Tank Capacity,Mileage Combined Mpg,Mileage Epa City Mpg,Mileage Epa Highway Mpg,Mileage Range City,Mileage Range Highway
157,BMW 4 Series Gran Coupe 430i,44750,Unleaded,2.0,248.0,258.0,rear wheel drive,automatic,Saloon,4,5,59.803000000000004,32.4,27.599999999999998,40.8,363.4,537.2
158,BMW 4 Series Gran Coupe 430i xDrive,46750,Unleaded,2.0,248.0,258.0,all wheel drive,automatic,Saloon,4,5,59.803000000000004,28.799999999999997,25.2,37.199999999999996,331.8,489.8
159,BMW 4 Series Gran Coupe 440i,51150,Unleaded,3.0,320.0,330.0,rear wheel drive,automatic,Saloon,4,5,59.803000000000004,30.0,26.4,36.0,347.6,474.0
160,BMW 4 Series Gran Coupe 440i xDrive,53150,Unleaded,3.0,320.0,330.0,all wheel drive,automatic,Saloon,4,5,59.803000000000004,30.0,26.4,36.0,347.6,474.0
161,BMW 5 Series 530e,53900,Unleaded,2.0,248.0,310.0,rear wheel drive,automatic,Saloon,4,5,45.7985,32.4,30.0,37.199999999999996,302.5,375.1
162,BMW 5 Series 530e xDrive,56200,Unleaded,2.0,248.0,310.0,all wheel drive,automatic,Saloon,4,5,45.7985,30.0,27.599999999999998,34.8,278.3,350.9
163,BMW 5 Series 530i,53900,Unleaded,2.0,248.0,258.0,rear wheel drive,automatic,Saloon,4,5,68.13,33.6,30.0,39.6,450.0,594.0
164,BMW 5 Series 530i xDrive,56200,Unleaded,2.0,248.0,258.0,all wheel drive,automatic,Saloon,4,5,68.13,32.4,28.799999999999997,37.199999999999996,432.0,558.0
165,BMW 5 Series 540i,59450,Unleaded,3.0,335.0,331.0,rear wheel drive,automatic,Saloon,4,5,68.13,30.0,26.4,36.0,396.0,540.0
166,BMW 5 Series 540i xDrive,61750,Unleaded,3.0,335.0,331.0,all wheel drive,automatic,Saloon,4,5,68.13,30.0,26.4,34.8,396.0,522.0
167,BMW 5 Series M5,102700,Unleaded,4.4,600.0,553.0,all wheel drive,automatic,Saloon,4,5,76.0785,20.4,18.0,25.2,301.5,422.1
168,BMW 5 Series M5 Competition,110000,Unleaded,4.4,617.0,553.0,all wheel drive,automatic,Saloon,4,5,76.0785,20.4,18.0,25.2,301.5,422.1
169,BMW 5 Series M550i xDrive,76650,Unleaded,4.4,523.0,553.0,all wheel drive,automatic,Saloon,4,5,68.13,24.0,21.599999999999998,30.0,324.0,450.0
170,BMW 7 Series 740i,86450,Unleaded,3.0,335.0,330.0,rear wheel drive,automatic,Saloon,4,5,77.971,28.799999999999997,26.4,34.8,453.2,597.4
171,BMW 7 Series 740i xDrive,89450,Unleaded,3.0,335.0,330.0,all wheel drive,automatic,Saloon,4,5,77.971,27.599999999999998,24.0,33.6,412.0,576.8
172,BMW 7 Series 745e xDrive iPerformance,95550,Unleaded,3.0,389.0,443.0,all wheel drive,automatic,Saloon,4,5,45.7985,26.4,22.8,31.2,229.9,314.6
173,BMW 7 Series 750i xDrive,102650,Unleaded,4.4,523.0,553.0,all wheel drive,automatic,Saloon,4,5,77.971,24.0,20.4,30.0,350.2,515.0
174,BMW 7 Series M760i xDrive,157700,Unleaded,6.6,600.0,627.0,all wheel drive,automatic,Saloon,4,5,77.971,19.2,15.6,24.0,267.8,412.0
175,BMW 8 Series 840i,87900,Unleaded,3.0,335.0,368.0,rear wheel drive,automatic,Coupe,2,4,68.13,30.0,27.599999999999998,36.0,414.0,540.0
176,BMW 8 Series 840i,97400,Unleaded,3.0,335.0,368.0,rear wheel drive,automatic,Convertible,2,4,68.13,28.799999999999997,26.4,34.8,396.0,522.0
177,BMW 8 Series 840i xDrive,90800,Unleaded,3.0,335.0,368.0,all wheel drive,automatic,Coupe,2,4,68.13,27.599999999999998,25.2,32.4,378.0,486.0
178,BMW 8 Series 840i xDrive,100300,Unleaded,3.0,335.0,368.0,all wheel drive,automatic,Convertible,2,4,68.13,27.599999999999998,24.0,32.4,360.0,486.0
179,BMW 8 Series M8,142500,Unleaded,4.4,617.0,553.0,all wheel drive,automatic,Convertible,2,4,76.0785,20.4,18.0,25.2,301.5,422.1
180,BMW 8 Series M8,133000,Unleaded,4.4,617.0,553.0,all wheel drive,automatic,Coupe,2,4,76.0785,20.4,18.0,25.2,301.5,422.1
181,BMW 8 Series M8 Competition,155500,Unleaded,4.4,600.0,553.0,all wheel drive,automatic,Convertible,2,4,76.0785,20.4,18.0,25.2,301.5,422.1
182,BMW 8 Series M8 Competition,146000,Unleaded,4.4,600.0,553.0,all wheel drive,automatic,Coupe,2,4,76.0785,20.4,18.0,25.2,301.5,422.1
183,BMW 8 Series M850i xDrive,121400,Unleaded,4.4,523.0,553.0,all wheel drive,automatic,Convertible,2,4,68.13,24.0,20.4,30.0,306.0,450.0
184,BMW 8 Series M850i xDrive,111900,Unleaded,4.4,523.0,553.0,all wheel drive,automatic,Coupe,2,4,68.13,24.0,21.599999999999998,30.0,324.0,450.0
185,BMW 8 Series Gran Coupe 840i,84900,Unleaded,3.0,335.0,368.0,rear wheel drive,automatic,Saloon,4,5,68.13,28.799999999999997,26.4,34.8,396.0,522.0
186,BMW 8 Series Gran Coupe 840i xDrive,87800,Unleaded,3.0,335.0,368.0,all wheel drive,automatic,Saloon,4,5,68.13,27.599999999999998,24.0,32.4,360.0,486.0
187,BMW 8 Series Gran Coupe M8,130000,Unleaded,4.4,600.0,553.0,all wheel drive,automatic,Saloon,4,5,76.0785,20.4,18.0,25.2,301.5,422.1
188,BMW 8 Series Gran Coupe M8 Competition,143000,Unleaded,4.4,617.0,553.0,all wheel drive,automatic,Saloon,4,5,76.0785,20.4,18.0,25.2,301.5,422.1
189,BMW 8 Series Gran Coupe M850i xDrive,108900,Unleaded,4.4,523.0,553.0,all wheel drive,automatic,Saloon,4,5,68.13,24.0,20.4,30.0,306.0,450.0
190,BMW i3 Base,48300,electric,0.6,168.0,184.0,rear wheel drive,manual,Hatchback,5,4,8.705499999999999,37.199999999999996,36.0,37.199999999999996,69.0,71.3
191,BMW i3 s,51500,electric,0.6,181.0,199.0,rear wheel drive,manual,Hatchback,5,4,8.705499999999999,37.199999999999996,36.0,37.199999999999996,69.0,71.3
192,BMW i8 Base,147500,Unleaded,1.5,369.0,420.0,all wheel drive,automatic,Coupe,2,4,42.0135,32.4,31.2,34.8,288.6,321.9
193,BMW i8 Base,163300,Unleaded,1.5,369.0,420.0,all wheel drive,automatic,Convertible,2,2,42.0135,32.4,31.2,34.8,288.6,321.9
194,BMW X1 sDrive28i,35200,Unleaded,2.0,228.0,258.0,front wheel drive,automatic,SUV,5,5,60.938500000000005,32.4,28.799999999999997,39.6,386.4,531.3
195,BMW X1 xDrive28i,37200,Unleaded,2.0,228.0,258.0,all wheel drive,automatic,SUV,5,5,60.938500000000005,31.2,27.599999999999998,37.199999999999996,370.3,499.1
196,BMW X2 M35i,46450,Unleaded,2.0,301.0,331.0,all wheel drive,automatic,SUV,5,5,60.938500000000005,31.2,27.599999999999998,36.0,370.3,483.0
197,BMW X2 sDrive28i,36400,Unleaded,2.0,228.0,258.0,front wheel drive,automatic,SUV,5,5,60.938500000000005,32.4,28.799999999999997,38.4,386.4,515.2
198,BMW X2 xDrive28i,38400,Unleaded,2.0,228.0,258.0,all wheel drive,automatic,SUV,5,5,60.938500000000005,32.4,28.799999999999997,37.199999999999996,386.4,499.1
199,BMW X3 M,69900,Unleaded,3.0,473.0,442.0,all wheel drive,automatic,SUV,5,5,65.102,19.2,16.8,22.8,240.8,326.8
200,BMW X3 M Competition,76900,Unleaded,3.0,503.0,442.0,all wheel drive,automatic,SUV,5,5,65.102,19.2,16.8,22.8,240.8,326.8
201,BMW X3 M40i,55900,Unleaded,3.0,382.0,365.0,all wheel drive,automatic,SUV,5,5,66.9945,27.599999999999998,25.2,32.4,371.7,477.9
202,BMW X3 sDrive30i,41950,Unleaded,2.0,248.0,258.0,rear wheel drive,automatic,SUV,5,5,65.102,32.4,30.0,34.8,430.0,498.8
203,BMW X3 xDrive30e,48550,Unleaded,2.0,288.0,310.0,all wheel drive,automatic,SUV,5,5,49.961999999999996,28.799999999999997,25.2,32.4,277.2,356.4
204,BMW X3 xDrive30i,43950,Unleaded,2.0,248.0,258.0,all wheel drive,automatic,SUV,5,5,65.102,31.2,28.799999999999997,34.8,412.8,498.8
205,BMW X4 M,73400,Unleaded,3.0,473.0,442.0,all wheel drive,automatic,SUV,5,5,65.102,19.2,16.8,22.8,240.8,326.8
206,BMW X4 M Competition,80400,Unleaded,3.0,503.0,442.0,all wheel drive,automatic,SUV,5,5,65.102,19.2,16.8,22.8,240.8,326.8
207,BMW X4 M40i,61000,Unleaded,3.0,382.0,365.0,all wheel drive,automatic,SUV,5,5,65.102,27.599999999999998,25.2,32.4,361.2,464.4
208,BMW X4 xDrive30i,51100,Unleaded,2.0,248.0,258.0,all wheel drive,automatic,SUV,5,5,65.102,30.0,27.599999999999998,33.6,395.6,481.6
209,BMW X5 M,105100,Unleaded,4.4,600.0,553.0,all wheel drive,automatic,SUV,5,5,82.8915,18.0,15.6,21.599999999999998,284.7,394.2
210,BMW X5 M Competition,114100,Unleaded,4.4,617.0,553.0,all wheel drive,automatic,SUV,5,5,82.8915,18.0,15.6,21.599999999999998,284.7,394.2
211,BMW X5 M50i,82150,Unleaded,4.4,523.0,553.0,all wheel drive,automatic,SUV,5,5,82.8915,21.599999999999998,19.2,26.4,350.4,481.8
212,BMW X5 sDrive40i,58900,Unleaded,3.0,335.0,330.0,rear wheel drive,automatic,SUV,5,5,82.8915,27.599999999999998,25.2,31.2,459.9,569.4
213,BMW X5 xDrive40i,61200,Unleaded,3.0,335.0,330.0,all wheel drive,automatic,SUV,5,5,82.8915,26.4,24.0,31.2,438.0,569.4
214,BMW X5 xDrive50i,76150,Unleaded,4.4,456.0,479.0,all wheel drive,automatic,SUV,5,5,82.8915,21.599999999999998,19.2,26.4,350.4,481.8
215,BMW X6 M,108600,Unleaded,4.4,600.0,553.0,all wheel drive,automatic,SUV,5,5,82.8915,18.0,15.6,21.599999999999998,284.7,394.2
216,BMW X6 M Competition,117600,Unleaded,4.4,617.0,553.0,all wheel drive,automatic,SUV,5,5,82.8915,18.0,15.6,21.599999999999998,284.7,394.2
217,BMW X6 M50i,85650,Unleaded,4.4,523.0,553.0,all wheel drive,automatic,SUV,5,5,82.8915,21.599999999999998,19.2,26.4,350.4,481.8
218,BMW X6 sDrive40i,64300,Unleaded,3.0,335.0,330.0,rear wheel drive,automatic,SUV,5,5,82.8915,27.599999999999998,25.2,31.2,459.9,569.4
219,BMW X6 xDrive40i,66600,Unleaded,3.0,335.0,330.0,all wheel drive,automatic,SUV,5,5,82.8915,26.4,24.0,31.2,438.0,569.4
220,BMW X7 M50i,99600,Unleaded,4.4,523.0,553.0,all wheel drive,automatic,SUV,5,7,82.8915,20.4,18.0,25.2,328.5,459.9
221,BMW X7 xDrive40i,73900,Unleaded,3.0,335.0,330.0,all wheel drive,automatic,SUV,5,7,82.8915,26.4,24.0,30.0,438.0,547.5
222,BMW X7 xDrive50i,92600,Unleaded,4.4,456.0,479.0,all wheel drive,automatic,SUV,5,7,82.8915,20.4,18.0,25.2,328.5,459.9
223,BMW Z4 sDrive M40i,63700,Unleaded,3.0,382.0,368.0,rear wheel drive,automatic,Convertible,2,2,51.8545,31.2,28.799999999999997,37.199999999999996,328.8,424.7
224,BMW Z4 sDrive30i,49700,Unleaded,2.0,254.0,294.0,rear wheel drive,automatic,Convertible,2,2,51.8545,32.4,28.799999999999997,38.4,328.8,438.4
225,FIAT 124 Spider Abarth,29390,Unleaded,1.4,164.0,184.0,rear wheel drive,manual,Convertible,2,2,45.041500000000006,36.0,31.2,42.0,309.4,416.5
226,FIAT 124 Spider Classica,25390,Unleaded,1.4,160.0,184.0,rear wheel drive,manual,Convertible,2,2,45.041500000000006,36.0,31.2,42.0,309.4,416.5
227,FIAT 124 Spider Lusso,28145,Unleaded,1.4,160.0,184.0,rear wheel drive,manual,Convertible,2,2,45.041500000000006,36.0,31.2,42.0,309.4,416.5
228,FIAT 124 Spider Urbana Edition,26385,Unleaded,1.4,160.0,184.0,rear wheel drive,manual,Convertible,2,2,45.041500000000006,36.0,31.2,42.0,309.4,416.5
229,FIAT 500L Lounge,24645,Unleaded,1.4,160.0,184.0,front wheel drive,automatic,Estate,5,5,49.961999999999996,30.0,26.4,36.0,290.4,396.0
230,FIAT 500L Pop,22500,Unleaded,1.4,160.0,184.0,front wheel drive,automatic,Estate,5,5,49.961999999999996,30.0,26.4,36.0,290.4,396.0
231,FIAT 500L Trekking,23825,Unleaded,1.4,160.0,184.0,front wheel drive,automatic,Estate,5,5,49.961999999999996,30.0,26.4,36.0,290.4,396.0
232,FIAT 500L Urbana,24420,Unleaded,1.4,160.0,184.0,front wheel drive,automatic,Estate,5,5,49.961999999999996,30.0,26.4,36.0,290.4,396.0
233,FIAT 500X Pop,24590,Unleaded,1.3,177.0,210.0,all wheel drive,automatic,SUV,5,5,48.0695,31.2,28.799999999999997,36.0,304.8,381.0
234,FIAT 500X Sport,26895,Unleaded,1.3,177.0,210.0,all wheel drive,automatic,SUV,5,5,48.0695,31.2,28.799999999999997,36.0,304.8,381.0
235,FIAT 500X Trekking,25995,Unleaded,1.3,177.0,210.0,all wheel drive,automatic,SUV,5,5,48.0695,31.2,28.799999999999997,36.0,304.8,381.0
236,FIAT 500X Trekking Plus,29495,Unleaded,1.3,177.0,210.0,all wheel drive,automatic,SUV,5,5,48.0695,31.2,28.799999999999997,36.0,304.8,381.0
237,Ford EcoSport S,19995,Unleaded,1.0,123.0,125.0,front wheel drive,automatic,SUV,5,5,52.233000000000004,33.6,32.4,34.8,372.6,400.2
238,Ford EcoSport S,21590,Unleaded,2.0,166.0,149.0,all wheel drive,automatic,SUV,5,5,52.233000000000004,30.0,27.599999999999998,34.8,317.4,400.2
239,Ford EcoSport SE,23450,Unleaded,1.0,123.0,125.0,front wheel drive,automatic,SUV,5,5,52.233000000000004,33.6,32.4,34.8,372.6,400.2
240,Ford EcoSport SE,24950,Unleaded,2.0,166.0,149.0,all wheel drive,automatic,SUV,5,5,52.233000000000004,30.0,27.599999999999998,34.8,317.4,400.2
241,Ford EcoSport SES,27380,Unleaded,2.0,166.0,149.0,all wheel drive,automatic,SUV,5,5,52.233000000000004,30.0,27.599999999999998,34.8,317.4,400.2
242,Ford EcoSport Titanium,26265,Unleaded,1.0,123.0,125.0,front wheel drive,automatic,SUV,5,5,52.233000000000004,33.6,32.4,34.8,372.6,400.2
243,Ford EcoSport Titanium,27715,Unleaded,2.0,166.0,149.0,all wheel drive,automatic,SUV,5,5,52.233000000000004,30.0,27.599999999999998,34.8,317.4,400.2
244,Ford Edge SE,31100,Unleaded,2.0,250.0,275.0,front wheel drive,automatic,SUV,5,5,70.02250000000001,28.799999999999997,25.2,34.8,388.5,536.5
245,Ford Edge SE,33095,Unleaded,2.0,250.0,275.0,all wheel drive,automatic,SUV,5,5,70.02250000000001,27.599999999999998,25.2,33.6,388.5,518.0
246,Ford Edge SEL,34355,Unleaded,2.0,250.0,275.0,front wheel drive,automatic,SUV,5,5,70.02250000000001,28.799999999999997,25.2,34.8,388.5,536.5
247,Ford Edge SEL,36350,Unleaded,2.0,250.0,275.0,all wheel drive,automatic,SUV,5,5,70.02250000000001,27.599999999999998,25.2,33.6,388.5,518.0
248,Ford Edge ST,43265,Unleaded,2.7,335.0,380.0,all wheel drive,automatic,SUV,5,5,70.02250000000001,25.2,22.8,31.2,351.5,481.0
249,Ford Edge ST-Line,40095,Unleaded,2.0,250.0,275.0,all wheel drive,automatic,SUV,5,5,70.02250000000001,27.599999999999998,25.2,33.6,388.5,518.0
250,Ford Edge ST-Line,38100,Unleaded,2.0,250.0,275.0,front wheel drive,automatic,SUV,5,5,70.02250000000001,28.799999999999997,25.2,34.8,388.5,536.5
251,Ford Edge Titanium,40095,Unleaded,2.0,250.0,275.0,all wheel drive,automatic,SUV,5,5,70.02250000000001,27.599999999999998,25.2,33.6,388.5,518.0
252,Ford Edge Titanium,38100,Unleaded,2.0,250.0,275.0,front wheel drive,automatic,SUV,5,5,70.02250000000001,28.799999999999997,25.2,34.8,388.5,536.5
253,Ford Mustang BULLITT,46705,Unleaded,5.0,480.0,420.0,rear wheel drive,manual,Coupe,2,4,60.56,20.4,16.8,27.599999999999998,224.0,368.0
254,Ford Mustang EcoBoost,26670,Unleaded,2.3,310.0,350.0,rear wheel drive,manual,Coupe,2,4,58.667500000000004,28.799999999999997,25.2,36.0,325.5,465.0
255,Ford Mustang EcoBoost,32170,Unleaded,2.3,310.0,350.0,rear wheel drive,manual,Convertible,2,4,58.667500000000004,27.599999999999998,24.0,33.6,310.0,434.0
256,Ford Mustang EcoBoost Premium,31685,Unleaded,2.3,310.0,350.0,rear wheel drive,manual,Coupe,2,4,58.667500000000004,28.799999999999997,25.2,36.0,325.5,465.0
257,Ford Mustang EcoBoost Premium,37185,Unleaded,2.3,310.0,350.0,rear wheel drive,manual,Convertible,2,4,58.667500000000004,27.599999999999998,24.0,33.6,310.0,434.0
258,Ford Mustang GT,35630,Unleaded,5.0,460.0,420.0,rear wheel drive,manual,Coupe,2,4,60.56,21.599999999999998,18.0,28.799999999999997,240.0,384.0
259,Ford Mustang GT Premium,39630,Unleaded,5.0,460.0,420.0,rear wheel drive,manual,Coupe,2,4,60.56,21.599999999999998,18.0,28.799999999999997,240.0,384.0
260,Ford Mustang GT Premium,45130,Unleaded,5.0,460.0,420.0,rear wheel drive,manual,Convertible,2,4,60.56,21.599999999999998,18.0,28.799999999999997,240.0,384.0
261,Ford Ranger Lariat,32500,Unleaded,2.3,270.0,310.0,rear wheel drive,automatic,Pick-up Truck,4,4,68.13,27.599999999999998,25.2,31.2,378.0,468.0
262,Ford Ranger Lariat,36500,Unleaded,2.3,270.0,310.0,four wheel drive,automatic,Pick-up Truck,4,4,68.13,26.4,24.0,28.799999999999997,360.0,432.0
263,Ford Ranger Lariat,34675,Unleaded,2.3,270.0,310.0,rear wheel drive,automatic,Pick-up Truck,4,5,68.13,27.599999999999998,25.2,31.2,378.0,468.0
264,Ford Ranger Lariat,38675,Unleaded,2.3,270.0,310.0,four wheel drive,automatic,Pick-up Truck,4,5,68.13,26.4,24.0,28.799999999999997,360.0,432.0
265,Ford Ranger XL,28570,Unleaded,2.3,270.0,310.0,four wheel drive,automatic,Pick-up Truck,4,4,68.13,26.4,24.0,28.799999999999997,360.0,432.0
266,Ford Ranger XL,30970,Unleaded,2.3,270.0,310.0,four wheel drive,automatic,Pick-up Truck,4,5,68.13,26.4,24.0,28.799999999999997,360.0,432.0
267,Ford Ranger XL,26810,Unleaded,2.3,270.0,310.0,rear wheel drive,automatic,Pick-up Truck,4,5,68.13,27.599999999999998,25.2,31.2,378.0,468.0
268,Ford Ranger XL,24410,Unleaded,2.3,270.0,310.0,rear wheel drive,automatic,Pick-up Truck,4,4,68.13,27.599999999999998,25.2,31.2,378.0,468.0
269,Ford Ranger XLT,34635,Unleaded,2.3,270.0,310.0,four wheel drive,automatic,Pick-up Truck,4,5,68.13,26.4,24.0,28.799999999999997,360.0,432.0
270,Ford Ranger XLT,30635,Unleaded,2.3,270.0,310.0,rear wheel drive,automatic,Pick-up Truck,4,5,68.13,27.599999999999998,25.2,31.2,378.0,468.0
271,Ford Ranger XLT,32460,Unleaded,2.3,270.0,310.0,four wheel drive,automatic,Pick-up Truck,4,4,68.13,26.4,24.0,28.799999999999997,360.0,432.0
272,Ford Ranger XLT,28460,Unleaded,2.3,270.0,310.0,rear wheel drive,automatic,Pick-up Truck,4,4,68.13,27.599999999999998,25.2,31.2,378.0,468.0
273,Ford Shelby GT350 Base,59140,Unleaded,5.2,526.0,429.0,rear wheel drive,manual,Coupe,2,4,60.56,19.2,16.8,25.2,224.0,336.0
274,Ford Shelby GT350 R,72135,Unleaded,5.2,526.0,429.0,rear wheel drive,manual,Coupe,2,2,60.56,19.2,16.8,25.2,224.0,336.0
275,Ford Transit Connect Cargo Van XL,25275,Unleaded,2.0,162.0,144.0,front wheel drive,automatic,Minivan,5,2,59.803000000000004,30.0,28.799999999999997,32.4,379.2,426.6
277,Ford Transit Connect Cargo Van XL,24275,Unleaded,2.0,162.0,144.0,front wheel drive,automatic,Minivan,5,2,59.803000000000004,30.0,28.799999999999997,32.4,379.2,426.6
279,Ford Transit Connect Cargo Van XLT,26700,Unleaded,2.0,162.0,144.0,front wheel drive,automatic,Minivan,5,2,59.803000000000004,30.0,28.799999999999997,32.4,379.2,426.6
281,Ford Transit Connect Cargo Van XLT,27700,Unleaded,2.0,162.0,144.0,front wheel drive,automatic,Minivan,5,2,59.803000000000004,30.0,28.799999999999997,32.4,379.2,426.6
283,Ford Transit Connect Wagon Titanium LWB,32250,Unleaded,2.0,162.0,144.0,front wheel drive,automatic,Minivan,5,6,59.803000000000004,31.2,28.799999999999997,34.8,379.2,458.2
284,Ford Transit Connect Wagon XL,27020,Unleaded,2.0,162.0,144.0,front wheel drive,automatic,Minivan,5,6,59.803000000000004,31.2,28.799999999999997,34.8,379.2,458.2
286,Ford Transit Connect Wagon XLT,29135,Unleaded,2.0,162.0,144.0,front wheel drive,automatic,Minivan,5,6,59.803000000000004,31.2,28.799999999999997,34.8,379.2,458.2
288,Genesis G70 2.0T,35450,Unleaded,2.0,252.0,260.0,rear wheel drive,automatic,Saloon,4,5,59.803000000000004,30.0,26.4,36.0,347.6,474.0
289,Genesis G70 2.0T,37450,Unleaded,2.0,252.0,260.0,all wheel drive,automatic,Saloon,4,5,59.803000000000004,27.599999999999998,24.0,32.4,316.0,426.6
290,Genesis G70 2.0T Sport M/T,38500,Unleaded,2.0,255.0,260.0,rear wheel drive,manual,Saloon,4,5,59.803000000000004,26.4,21.599999999999998,33.6,284.4,442.4
291,Genesis G70 3.3T,46650,Unleaded,3.3,365.0,376.0,all wheel drive,automatic,Saloon,4,5,59.803000000000004,24.0,20.4,30.0,268.6,395.0
292,Genesis G70 3.3T,44650,Unleaded,3.3,365.0,376.0,rear wheel drive,automatic,Saloon,4,5,59.803000000000004,24.0,20.4,31.2,268.6,410.8
293,Genesis G80 3.3T Sport,55750,Unleaded,3.3,365.0,376.0,rear wheel drive,automatic,Saloon,4,5,76.83550000000001,24.0,20.4,30.0,345.1,507.5
294,Genesis G80 3.3T Sport,58250,Unleaded,3.3,365.0,376.0,all wheel drive,automatic,Saloon,4,5,76.83550000000001,24.0,20.4,28.799999999999997,345.1,487.2
295,Genesis G80 3.8,42550,Unleaded,3.8,311.0,293.0,rear wheel drive,automatic,Saloon,4,5,76.83550000000001,25.2,21.599999999999998,31.2,365.4,527.8
296,Genesis G80 3.8,45050,Unleaded,3.8,311.0,293.0,all wheel drive,automatic,Saloon,4,5,76.83550000000001,24.0,21.599999999999998,28.799999999999997,365.4,487.2
297,Genesis G80 5.0 Ultimate,60000,Unleaded,5.0,420.0,383.0,all wheel drive,automatic,Saloon,4,5,76.83550000000001,21.599999999999998,18.0,27.599999999999998,304.5,466.9
298,Genesis G80 5.0 Ultimate,57500,Unleaded,5.0,420.0,383.0,rear wheel drive,automatic,Saloon,4,5,76.83550000000001,22.8,19.2,28.799999999999997,324.8,487.2
299,Genesis G90 3.3T Premium,74700,Unleaded,3.3,365.0,376.0,all wheel drive,automatic,Saloon,4,5,82.8915,24.0,20.4,30.0,372.3,547.5
300,Genesis G90 3.3T Premium,72200,Unleaded,3.3,365.0,376.0,rear wheel drive,automatic,Saloon,4,5,82.8915,24.0,20.4,30.0,372.3,547.5
301,Genesis G90 5.0 Ultimate,78200,Unleaded,5.0,420.0,383.0,all wheel drive,automatic,Saloon,4,5,82.8915,21.599999999999998,18.0,27.599999999999998,328.5,503.7
302,Genesis G90 5.0 Ultimate,75700,Unleaded,5.0,420.0,383.0,rear wheel drive,automatic,Saloon,4,5,82.8915,22.8,19.2,28.799999999999997,350.4,525.6
303,Honda Accord EX,27770,Unleaded,1.5,192.0,192.0,front wheel drive,automatic,Saloon,4,5,56.01800000000001,39.6,36.0,45.6,444.0,562.4
304,Honda Accord EX-L,32270,Unleaded,2.0,252.0,273.0,front wheel drive,automatic,Saloon,4,5,56.01800000000001,32.4,27.599999999999998,40.8,340.4,503.2
305,Honda Accord EX-L,30270,Unleaded,1.5,192.0,192.0,front wheel drive,automatic,Saloon,4,5,56.01800000000001,39.6,36.0,45.6,444.0,562.4
306,Honda Accord LX,23870,Unleaded,1.5,192.0,192.0,front wheel drive,automatic,Saloon,4,5,56.01800000000001,39.6,36.0,45.6,444.0,562.4
307,Honda Accord Sport,26530,Unleaded,1.5,192.0,192.0,front wheel drive,manual,Saloon,4,5,56.01800000000001,36.0,31.2,42.0,384.8,518.0
308,Honda Accord Sport,26530,Unleaded,1.5,192.0,192.0,front wheel drive,automatic,Saloon,4,5,56.01800000000001,37.199999999999996,34.8,42.0,429.2,518.0
309,Honda Accord Sport,31060,Unleaded,2.0,252.0,273.0,front wheel drive,manual,Saloon,4,5,56.01800000000001,31.2,26.4,38.4,325.6,473.6
310,Honda Accord Sport,31060,Unleaded,2.0,252.0,273.0,front wheel drive,automatic,Saloon,4,5,56.01800000000001,31.2,26.4,38.4,325.6,473.6
311,Honda Accord Touring,36100,Unleaded,2.0,252.0,273.0,front wheel drive,automatic,Saloon,4,5,56.01800000000001,31.2,26.4,38.4,325.6,473.6
312,Honda Accord Hybrid Base,25470,Unleaded,2.0,212.0,232.0,front wheel drive,automatic,Saloon,4,5,48.44800000000001,57.599999999999994,57.599999999999994,56.4,614.4,601.6
313,Honda Accord Hybrid EX,29370,Unleaded,2.0,212.0,232.0,front wheel drive,automatic,Saloon,4,5,48.44800000000001,57.599999999999994,57.599999999999994,56.4,614.4,601.6
314,Honda Accord Hybrid EX-L,31870,Unleaded,2.0,212.0,232.0,front wheel drive,automatic,Saloon,4,5,48.44800000000001,57.599999999999994,57.599999999999994,56.4,614.4,601.6
315,Honda Accord Hybrid Touring,35140,Unleaded,2.0,212.0,232.0,front wheel drive,automatic,Saloon,4,5,48.44800000000001,57.599999999999994,57.599999999999994,56.4,614.4,601.6
